Numéro du support;Longitude;Latitude;Position;Insee;Lieu dit;Adresse;Code postal;Commune;Nature du support;Hauteur en m;Propriétaire
115806;2.9611111111111112;43.49111111111111;"43°29'28.000""N 2°57'40.000""E";34030;"";"R DES CLAPIERS PRES DE L'EGLISE";34360;BERLOU;Pylône autostable;10.0;TOTEM
115835;2.741111111111111;43.41888888888889;"43°25'8.000""N 2°44'28.000""E";34228;LES CARRETALS;LE VILLAGE MAIRIE;34220;RIEUSSEC;Bâtiment;4.0;"Commune, communauté de commune"
115841;3.6244444444444444;43.888333333333335;"43°53'18.000""N 3°37'28.000""E";34115;"";"HAMEAU L'ESCOUTET";34190;GORNIES;Bâtiment;4.0;ORANGE Services Fixes
115933;3.1894444444444443;43.76722222222222;"43°46'2.000""N 3°11'22.000""E";34121;LE CAUSSE;"";34650;JONCELS;Pylône autostable;14.0;ORANGE Services Fixes
115939;3.2175;43.797222222222224;"43°47'50.000""N 3°13'3.000""E";34233;MAS DE GRÈZE;D 902;34650;ROQUEREDONDE;Pylône autostable;23.0;TOTEM
115951;3.301111111111111;43.84916666666667;"43°50'57.000""N 3°18'4.000""E";34064;LES RIVES;RTE DES RIVES;34520;CAYLAR;Bâtiment;7.0;ORANGE Services Fixes
116018;3.246111111111111;43.78638888888889;"43°47'11.000""N 3°14'46.000""E";34205;"";D 142;34700;PLANS;Pylône autostable;10.0;TOTEM
116141;2.7125;43.47361111111111;"43°28'25.000""N 2°42'45.000""E";34086;"";R DROITE;34220;COURNIOU;Bâtiment;5.0;TOTEM
116207;2.6097222222222225;43.99055555555555;"43°59'26.000""N 2°36'35.000""E";12149;LE PUECH;"";12550;MONTCLAR;Bâtiment;13.0;Météo
119660;1.5380555555555555;43.93083333333333;"43°55'51.000""N 1°32'17.000""E";82192;PRADELS DE FOURETS;"";82230;VERLHAC TESCOU;Bâtiment;7.0;TOTEM
119876;3.106388888888889;43.75333333333333;"43°45'12.000""N 3°6'23.000""E";34019;"";RTE DES THERMES;34260;AVENE;Pylône tubulaire;7.0;TOTEM
128770;1.833888888888889;44.084722222222226;"44°5'5.000""N 1°50'2.000""E";81300;"L'ARBRE DE LA PLANE";PYLONE BYT;81170;TONNAC;Pylône autostable;43.0;TDF
132607;3.5191666666666666;43.846111111111114;"43°50'46.000""N 3°31'9.000""E";34277;LE VILLAGE;AUTOCOMMUTATEUR;34520;SAINT MAURICE NAVACELLES;Bâtiment;5.0;TOTEM
133345;0.0725;43.105;"43°6'18.000""N 0°4'21.000""E";65043;LADEVEZE;CHEM DU CHÂTEAU D EAU;65200;ASTUGUE;Pylône tubulaire;12.5;TOTEM
133401;2.9166666666666665;43.556666666666665;"43°33'24.000""N 2°55'0.000""E";34187;"";PLACE DE LA GARE AUTOCOMMUTATEUR;34390;OLARGUES;Bâtiment;6.0;ORANGE Services Fixes
133404;3.5194444444444444;43.529444444444444;"43°31'46.000""N 3°31'10.000""E";34281;"";R DE LA PAIX LA POSTE;34230;SAINT PARGOIRE;Bâtiment;5.0;ORANGE Services Fixes
138396;3.1205555555555557;43.72694444444444;"43°43'37.000""N 3°7'14.000""E";34019;TRUSCAS;"";34260;AVENE;Mât;12.0;ORANGE Services Fixes
141639;1.3408333333333333;43.480555555555554;"43°28'50.000""N 1°20'27.000""E";31395;"";25 R JEAN-FRANÇOIS ROMIEU;31600;MURET;Pylône tubulaire;25.0;TOTEM
146254;3.7569444444444446;43.451388888888886;"43°27'5.000""N 3°45'25.000""E";34108;"";"16 AV, DES JARDINIERS";34110;FRONTIGNAN;Immeuble;16.0;"Copropriété, Syndic, SCI"
151889;2.158333333333333;44.048611111111114;"44°2'55.000""N 2°9'30.000""E";81060;"";22 R RASPAIL;81400;CARMAUX;Support non décrit;10.0;""
163420;0.3511111111111111;43.07;"43°4'12.000""N 0°21'4.000""E";65054;"";CAMI DETH.BAZOURQUET STATION DE POMPAGE;65130;AVEZAC PRAT LAHITTE;"Château d'eau - réservoir";10.0;"Commune, communauté de commune"
169842;3.9580555555555557;43.57805555555556;"43°34'41.000""N 3°57'29.000""E";34154;"";AEROP MONTPELLIER MEDITERRANEE;34280;MAUGUIO;Support non décrit;10.0;""
170108;3.8891666666666667;43.655277777777776;"43°39'19.000""N 3°53'21.000""E";34077;"";HOTEL DE VILLE;34830;CLAPIERS;Support non décrit;10.0;""
172518;1.1144444444444443;44.062222222222225;"44°3'44.000""N 1°6'52.000""E";82033;BARRE GABAS PONTEL TEULIE;LES VERRIES HAUTS BARRE GABAS PONTEL TEULIE;82100;CASTELSARRASIN;Support non décrit;5.0;""
175740;2.3594444444444447;43.94611111111111;"43°56'46.000""N 2°21'34.000""E";81247;"";LA MOULINQUIE;81340;SAINT CIRGUE;Support non décrit;6.0;""
175742;2.470833333333333;44.038333333333334;"44°2'18.000""N 2°28'15.000""E";12230;POMAREDE;"";12170;SAINT JEAN DELNOUS;Bâtiment;4.0;Société Privée
175744;2.424722222222222;44.01888888888889;"44°1'8.000""N 2°25'29.000""E";81264;"";CORNEVENT;81340;SAINT MICHEL LABADIE;Support non décrit;4.0;""
175746;2.5083333333333333;43.96666666666667;"43°58'0.000""N 2°30'30.000""E";81094;"";FONTVIEILLE;81340;FRAISSINES;Support non décrit;3.0;""
175748;2.5075;43.93083333333333;"43°55'51.000""N 2°30'27.000""E";81077;"";LE TRUEL;81250;CURVALLE;Support non décrit;3.0;""
178562;1.008888888888889;43.88861111111111;"43°53'19.000""N 1°0'32.000""E";82013;"";AV DU QUERCY HIPPODROME DE BORDEVIEILLE;82500;BEAUMONT DE LOMAGNE;Support non décrit;10.0;""
191484;3.2527777777777778;43.34027777777778;"43°20'25.000""N 3°15'10.000""E";34032;"";2 R VALENTIN HAUY NOUVEL HOP;34500;BEZIERS;Support non décrit;22.0;""
191516;3.2086111111111113;43.34027777777778;"43°20'25.000""N 3°12'31.000""E";34032;"";PL GABRIEL PERI;34500;BEZIERS;Support non décrit;12.0;""
201048;2.305;44.123333333333335;"44°7'24.000""N 2°18'18.000""E";81292;"";PUECH;81190;TANUS;Support non décrit;15.0;""
201172;0.8783333333333334;43.93611111111111;"43°56'10.000""N 0°52'42.000""E";82129;LES BOURDETTES;D 15;82120;MONTGAILLARD;"Château d'eau - réservoir";40.0;"Syndicat des eaux, Adduction"
221486;1.3777777777777778;43.575833333333335;"43°34'33.000""N 1°22'40.000""E";31555;"";42 AV GASPARD CORIOLIS MÉTÉOPOLE;31500;TOULOUSE;Bâtiment;6.0;Météo
221491;1.3777777777777778;43.575833333333335;"43°34'33.000""N 1°22'40.000""E";31555;"";42 AV GASPARD CORIOLIS MÉTÉOPOLE;31500;TOULOUSE;Bâtiment;32.0;Météo
224232;3.674722222222222;43.998333333333335;"43°59'54.000""N 3°40'29.000""E";30229;"PONT D'HERAULT";"";30570;SAINT ANDRE DE MAJENCOULES;Mât;10.0;ORANGE Services Fixes
224385;3.7016666666666667;43.39666666666667;"43°23'48.000""N 3°42'6.000""E";34301;PHARE DU MOLE ST LOUIS;"";34200;SETE;Phare;30.0;Phares et balises
226851;2.4483333333333333;44.03055555555556;"44°1'50.000""N 2°26'54.000""E";81089;LE MASNAU;RTE DE FAUSSERGUES AU MANAU CROISEMENT DE LA D903;81340;FAUSSERGUES;Pylône autostable;27.6;HIVORY
240607;1.5891666666666668;43.719722222222224;"43°43'11.000""N 1°35'21.000""E";31358;"";AV DE CURIÈRES AUTOCOMMUTATEUR;31380;MONTASTRUC LA CONSEILLERE;Pylône tubulaire;17.0;ORANGE Services Fixes
245066;-0.05638888888888889;43.09527777777778;"43°5'43.000""N 0°3'23.000""W";65286;"";4/6 R DE LA REINE ASTRID HOTEL ELISEO;65100;LOURDES;Immeuble;40.0;"Copropriété, Syndic, SCI"
248102;0.7552777777777778;43.89055555555556;"43°53'26.000""N 0°45'19.000""E";32370;A LABARTHETE/RD 287;CHÂTEAU D EAU;32380;SAINT CLAR;"Château d'eau - réservoir";30.0;"Commune, communauté de commune"
250034;1.867777777777778;43.07388888888889;"43°4'26.000""N 1°52'4.000""E";09194;SIBRA;"";09500;MIREPOIX;Pylône autostable;12.0;HIVORY
252586;3.1775;43.99111111111111;"43°59'28.000""N 3°10'39.000""E";12115;LA PLAINE DU TEMPLE;"";12230;HOSPITALET DU LARZAC;Bâtiment;12.0;DDE
256919;0.58;44.13527777777778;"44°8'7.000""N 0°34'48.000""E";47016;PRENTIGARDE;RTE DE MOIRAX;47310;AUBIAC;"Château d'eau - réservoir";27.0;"Syndicat des eaux, Adduction"
257640;2.403611111111111;43.51777777777778;"43°31'4.000""N 2°24'13.000""E";81209;"";"R DE L'ÉGLISE ST-BAUDILLE";81660;PONT DE LARN;Pylône haubané;15.0;""
258193;1.2933333333333334;43.60611111111111;"43°36'22.000""N 1°17'36.000""E";31149;"";"32 RTE D'AUCH";31770;COLOMIERS;Pylône autostable;28.0;TOTEM
259068;0.3908333333333333;44.14694444444444;"44°8'49.000""N 0°23'27.000""E";47195;BOURIDOU NAOU;"";47600;NERAC;Pylône autostable;30.0;HIVORY
259111;3.8744444444444444;43.604166666666664;"43°36'15.000""N 3°52'28.000""E";34172;"";3 R CURIE;34080;MONTPELLIER;Immeuble;23.0;""
259343;1.2094444444444443;43.44361111111111;"43°26'37.000""N 1°12'34.000""E";31299;"";245 RTE DE ST CLAR LE MONA;31600;LHERM;Bâtiment;3.0;""
261395;1.4441666666666666;43.59222222222222;"43°35'32.000""N 1°26'39.000""E";31555;"";10 PL LAFOURCADE;31500;TOULOUSE;Bâtiment;22.2;Particulier
263326;2.1994444444444445;43.931111111111115;"43°55'52.000""N 2°11'58.000""E";81004;"";13 R LAVOISIER;81000;ALBI;Pylône autostable;26.0;TOTEM
265616;3.8802777777777777;43.60611111111111;"43°36'22.000""N 3°52'49.000""E";34172;"";19 R MAGUELONE;34080;MONTPELLIER;Immeuble;14.0;Particulier
265618;3.875277777777778;43.608333333333334;"43°36'30.000""N 3°52'31.000""E";34172;"";7 R DU PETIT ST JEAN;34080;MONTPELLIER;Immeuble;14.0;"Copropriété, Syndic, SCI"
265620;3.8783333333333334;43.608333333333334;"43°36'30.000""N 3°52'42.000""E";34172;"";17 GRAND R JEAN MOULIN;34080;MONTPELLIER;Immeuble;15.0;Particulier
267430;3.877222222222222;43.61;"43°36'36.000""N 3°52'38.000""E";34172;"";2 R DE LA LOGE HALLE CASTELLANE;34080;MONTPELLIER;Immeuble;9.0;"Commune, communauté de commune"
268831;3.8761111111111113;43.611666666666665;"43°36'42.000""N 3°52'34.000""E";34172;"";19 R DE LA RATTE;34080;MONTPELLIER;Immeuble;15.0;Société Privée
269558;3.877222222222222;43.61388888888889;"43°36'50.000""N 3°52'38.000""E";34172;"";"46 R DE L'UNIVERSITÉ";34080;MONTPELLIER;Immeuble;16.0;Particulier
269891;1.7069444444444444;43.46361111111111;"43°27'49.000""N 1°42'25.000""E";31560;LA GRANGE;"";31290;TREBONS SUR LA GRASSE;Pylône autostable;42.1;HIVORY
270307;3.875277777777778;43.61138888888889;"43°36'41.000""N 3°52'31.000""E";34172;"";8 R PUITS DES ESQUILLES;34080;MONTPELLIER;Immeuble;14.5;Particulier
278269;3.666388888888889;43.41388888888889;"43°24'50.000""N 3°39'59.000""E";34301;"";AV PIERRE MENDES IMM LE GANGUI;34200;SETE;Immeuble;18.0;Société HLM
278558;3.895277777777778;43.62611111111111;"43°37'34.000""N 3°53'43.000""E";34172;"";24 AV DE NIMES STATION ESSENCE TOTAL;34080;MONTPELLIER;Bâtiment;11.9;"Copropriété, Syndic, SCI"
278951;1.5780555555555555;43.22944444444445;"43°13'46.000""N 1°34'41.000""E";09282;LE CHÂTEAU;R DES CHEVALIERS;09700;SAVERDUN;"Château d'eau - réservoir";17.5;"Commune, communauté de commune"
281868;3.826388888888889;43.615;"43°36'54.000""N 3°49'35.000""E";34172;"";"56, R LEJZER ZAMENHOF LE GARIBALDI";34080;MONTPELLIER;Immeuble;21.0;Société HLM
282863;3.8791666666666664;43.613055555555555;"43°36'47.000""N 3°52'45.000""E";34172;"";"67 R DE L'AIGUILLERIE LE PÉGASE CAFÉ";34080;MONTPELLIER;Immeuble;15.0;Particulier
284186;3.874722222222222;43.61083333333333;"43°36'39.000""N 3°52'29.000""E";34172;"";1 R DU PETIT SCEL;34080;MONTPELLIER;Immeuble;22.0;"Copropriété, Syndic, SCI"
284625;3.8758333333333335;43.60944444444444;"43°36'34.000""N 3°52'33.000""E";34172;"";12 R DU BRAS DE FER;34080;MONTPELLIER;Immeuble;14.5;Particulier
285079;1.1694444444444445;43.37611111111111;"43°22'34.000""N 1°10'10.000""E";31065;PICOHORT;"";31370;BERAT;Pylône autostable;30.0;HIVORY
285550;-0.04555555555555556;43.09722222222222;"43°5'50.000""N 0°2'44.000""W";65286;"";AV DU GÉNÉRAL BARON MARANSIN BUREAU DE POSTE;65100;LOURDES;Bâtiment;14.0;La Poste
286982;2.2083333333333335;43.59027777777778;"43°35'25.000""N 2°12'30.000""E";81065;"";R DES MÉTIERS ZI DE MÉLOU;81100;CASTRES;Pylône tubulaire;24.0;TOTEM
288683;2.2455555555555557;43.653333333333336;"43°39'12.000""N 2°14'44.000""E";81065;LE RÉSERVOIR - FONTCOUVERTE;"";81100;CASTRES;Pylône autostable;12.0;""
290566;3.024722222222222;44.13361111111111;"44°8'1.000""N 3°1'29.000""E";12145;"";GARE DE PÉAGE DU VIADUC DE MILLAU A 75  PARKING PRIVÉ EIFFAGE;12100;MILLAU;Mât;13.0;TOTEM
291566;1.3744444444444444;43.57694444444444;"43°34'37.000""N 1°22'28.000""E";31555;"";42 AV GASPARD CORIOLIS MÉTÉOPOLE;31500;TOULOUSE;Bâtiment;8.0;Météo
294335;3.5747222222222224;44.12138888888889;"44°7'17.000""N 3°34'29.000""E";30339;MONT AIGOUAL;TDF PYL OUEST ET EST;30570;VAL D AIGOUAL;Bâtiment;8.0;TDF
295049;2.979722222222222;43.53888888888889;"43°32'20.000""N 2°58'47.000""E";34334;LE GAROUILLAS;RTE DE BEZIERS CD 14;34390;VIEUSSAN;Bâtiment;5.0;ORANGE Services Fixes
295302;1.363888888888889;44.0375;"44°2'15.000""N 1°21'50.000""E";82121;"";8 R GUTENBERG Z I NORD;82000;MONTAUBAN;Pylône tubulaire;24.0;"Copropriété, Syndic, SCI"
295834;3.844722222222222;43.70194444444444;"43°42'7.000""N 3°50'41.000""E";34247;"";R DU ROND DU BIOU;34980;SAINT CLEMENT DE RIVIERE;Pylône tubulaire;12.0;TOTEM
295992;1.4194444444444445;43.617222222222225;"43°37'2.000""N 1°25'10.000""E";31555;"";29 BD  DE GENÈVE À CÔTÉ DU CANAL DU MIDI;31500;TOULOUSE;Bâtiment;30.0;"Copropriété, Syndic, SCI"
296755;0.06111111111111111;43.254444444444445;"43°15'16.000""N 0°3'40.000""E";65100;"";"CHEM D'AUREILHAN PYLÔNE ORANGE";65320;BORDERES SUR L ECHEZ;Pylône autostable;40.0;TOTEM
299614;0.07111111111111111;43.238055555555555;"43°14'17.000""N 0°4'16.000""E";65440;"";64 AV BERTRAND BARRERE;65000;TARBES;Immeuble;18.0;"Copropriété, Syndic, SCI"
302174;3.694722222222222;43.41305555555556;"43°24'47.000""N 3°41'41.000""E";34301;"";ROUTE DE BALARUC SNCF;34200;SETE;Bâtiment;8.0;EDF ou GDF
302178;3.7063888888888887;43.44583333333333;"43°26'45.000""N 3°42'23.000""E";34023;LE PLANAS;"";34540;BALARUC LES BAINS;Bâtiment;7.0;EDF ou GDF
305432;1.458611111111111;43.64527777777778;"43°38'43.000""N 1°27'31.000""E";31555;"";IMP PAUL HARRIS ZEC BORDE ROUGE;31500;TOULOUSE;Bâtiment;6.0;""
306739;1.4447222222222222;43.60166666666667;"43°36'6.000""N 1°26'41.000""E";31555;"";5 R BARONIE;31500;TOULOUSE;Immeuble;22.6;Particulier
307221;0.6811111111111111;43.56166666666667;"43°33'42.000""N 0°40'52.000""E";32153;LA OUEYTE;VC;32550;HAULIES;Pylône autostable;35.0;Conseil Départemental
307225;0.63;43.48;"43°28'48.000""N 0°37'48.000""E";32267;CAZENEUVE;"D.129 CHÂTEAU D'EAU";32260;MONFERRAN PLAVES;"Château d'eau - réservoir";51.0;"Syndicat des eaux, Adduction"
307655;1.1708333333333334;43.06583333333333;"43°3'57.000""N 1°10'15.000""E";09158;LA FONT DU ROI;"PRÈS D.235 CHÂTEAU D'EAU DE LASSERRE";09230;LASSERRE;"Château d'eau - réservoir";21.0;"Syndicat des eaux, Adduction"
309020;1.7586111111111111;43.72972222222222;"43°43'47.000""N 1°45'31.000""E";81140;CAUQUILLOUS HAUT;PRÈS DÉPARTEMENTALE 630 PRES SILOS;81500;LAVAUR;Pylône tubulaire;31.0;TOTEM
310017;2.6097222222222225;43.99055555555555;"43°59'26.000""N 2°36'35.000""E";12149;LE PUECH;"";12550;MONTCLAR;Bâtiment;12.0;Météo
310365;3.830277777777778;43.617222222222225;"43°37'2.000""N 3°49'49.000""E";34172;"";COLLÈGE ST ROCH 2808 AV DES MOULINS;34080;MONTPELLIER;Immeuble;25.0;Conseil Départemental
311652;3.851111111111111;43.61277777777778;"43°36'46.000""N 3°51'4.000""E";34172;"";1161 R DE LAS SORBES COMPLEXE SPORTIF ALLAIN DELLYLE;34080;MONTPELLIER;Pylône tubulaire;20.0;HIVORY
311665;3.638333333333333;43.869166666666665;"43°52'9.000""N 3°38'18.000""E";34115;LE ROC BLANC;"";34190;GORNIES;Pylône autostable;21.0;DDE
314083;0.04888888888888889;43.60666666666667;"43°36'24.000""N 0°2'56.000""E";32319;"";PONT CD 946;32160;PLAISANCE;Mât;4.0;""
314302;0.08888888888888888;43.23222222222222;"43°13'56.000""N 0°5'20.000""E";65440;"";BD JEAN RAOUL;65000;TARBES;Bâtiment;4.0;""
314835;1.3211111111111111;43.47416666666667;"43°28'27.000""N 1°19'16.000""E";31395;"";182 BD PEYRAMOND A64 POINT D APPUI MURET;31600;MURET;Bâtiment;7.0;"Sociétés d'Autoroutes"
315491;1.6358333333333333;43.23416666666667;"43°14'3.000""N 1°38'9.000""E";09185;"";L AVOCAT VIEIL GARE PEAGE POINT APPUI MAZERES;09270;MAZERES;Bâtiment;7.0;"Sociétés d'Autoroutes"
315656;3.1980555555555554;43.18972222222222;"43°11'23.000""N 3°11'53.000""E";11145;"";BD DES EMBRUNS CAMPING MUNICIPAL DE PISSEVACHES;11560;FLEURY;Pylône tubulaire;12.0;"Commune, communauté de commune"
315714;2.3105555555555557;43.19972222222222;"43°11'59.000""N 2°18'38.000""E";11069;"";MAQUENS GARE DE PEAGE CARCASSONNE OUEST;11000;CARCASSONNE;Bâtiment;7.0;""
315718;1.7019444444444445;43.403055555555554;"43°24'11.000""N 1°42'7.000""E";31582;BORDE BLANCHE;"ASF DISTRICT DE VILLEFRANCHE GENDARMERIE ET CENTRE D'ENTRETIEN";31290;VILLEFRANCHE DE LAURAGAIS;Pylône autostable;17.0;"Sociétés d'Autoroutes"
315833;2.5597222222222222;44.130833333333335;"44°7'51.000""N 2°33'35.000""E";12015;LA CAIHOLIE;"";12120;AURIAC LAGAST;Bâtiment;15.0;""
316086;3.3130555555555556;43.504444444444445;"43°30'16.000""N 3°18'47.000""E";34237;"";AV DE CAUX;34320;ROUJAN;Pylône autostable;30.0;TOTEM
316986;3.746111111111111;43.45027777777778;"43°27'1.000""N 3°44'46.000""E";34108;LES CINQ CARRIÈRES;R PIERRE CURIE RÉSIDENCE JOLLIOT-CURIE;34110;FRONTIGNAN;Immeuble;16.0;Société HLM
317052;0.8955555555555555;43.11972222222222;"43°7'11.000""N 0°53'44.000""E";31296;"";CAP DE PORC GARE DE PEAGE LESTELLE BARRIERE;31360;LESTELLE DE SAINT MARTORY;Bâtiment;7.0;"Sociétés d'Autoroutes"
319179;3.7775;43.42944444444444;"43°25'46.000""N 3°46'39.000""E";34108;PORT/FEU DIGUE EST;"";34110;FRONTIGNAN;Phare;7.0;Phares et balises
319181;3.725833333333333;43.40083333333333;"43°24'3.000""N 3°43'33.000""E";34301;PORT/FEU DIGUE EST;"";34200;SETE;Phare;7.0;Phares et balises
319404;3.6997222222222224;43.39833333333333;"43°23'54.000""N 3°41'59.000""E";34301;SUBDI  DOCKS RICHELIEU;"QUAI D'ALGER PROLONGÉ";34200;SETE;Bâtiment;14.0;Phares et balises
319407;3.7311111111111113;43.39888888888889;"43°23'56.000""N 3°43'52.000""E";34301;PORT;FEU EPI DELLON PROLONGÉ;34200;SETE;Phare;8.0;Phares et balises
319418;3.539722222222222;43.34;"43°20'24.000""N 3°32'23.000""E";34150;FEU PTE DES ONGLOUS;CANAL DU MIDI -ÉTANG DE THAU;34340;MARSEILLAN;Phare;9.0;Phares et balises
319446;1.5055555555555555;43.66166666666667;"43°39'42.000""N 1°30'20.000""E";31488;BORDE NEUVE;CHEM DE BELBÈZE STADE ROGER PUJOL;31240;SAINT JEAN;Pylône tubulaire;25.0;"Commune, communauté de commune"
319778;3.6997222222222224;43.397777777777776;"43°23'52.000""N 3°41'59.000""E";34301;SUBDI  DOCKS RICHELIEU;"QUAI D'ALGER PROLONGÉ";34200;SETE;Bâtiment;10.0;Phares et balises
319990;3.700277777777778;43.39861111111111;"43°23'55.000""N 3°42'1.000""E";34301;SUBDI  DOCKS RICHELIEU;"QUAI D'ALGER PROLONGÉ";34200;SETE;Bâtiment;14.0;"CCI,Ch Metiers,Port Aut,Aérop"
320262;0.6741666666666667;43.443888888888885;"43°26'38.000""N 0°40'27.000""E";32048;LES TUILERIES;VOIE COMMUNALE N°2;32420;BETCAVE AGUIN;Pylône autostable;23.0;Conseil Départemental
320659;3.501666666666667;43.26305555555555;"43°15'47.000""N 3°30'6.000""E";34003;PHARE BRESCOU;ILE BRESCOU;34300;AGDE;Phare;14.0;Phares et balises
320928;3.689722222222222;43.39555555555555;"43°23'44.000""N 3°41'23.000""E";34301;PHARE DU MONT ST CLAIR;CHEM DU PHARE;34200;SETE;Phare;23.0;Phares et balises
321846;3.7794444444444446;43.37138888888889;"43°22'17.000""N 3°46'46.000""E";34301;BOUEE DE MESURE DE HOULE;"";34200;SETE;Contre-poids au sol;2.5;Phares et balises
321854;3.713888888888889;43.39861111111111;"43°23'55.000""N 3°42'50.000""E";34301;PORT DE SERVICE MAT DE SIGNAUX;ZONE PORTUAIRE;34200;SETE;Pylône autostable;16.0;Phares et balises
322262;3.7005555555555554;43.39888888888889;"43°23'56.000""N 3°42'2.000""E";34301;"";4/5 QUAI DU MAROC LAMANAGE;34200;SETE;Bâtiment;20.0;"CCI,Ch Metiers,Port Aut,Aérop"
324258;1.3730555555555555;44.03472222222222;"44°2'5.000""N 1°22'23.000""E";82121;"";R A DAUDET ZI NORD;82000;MONTAUBAN;Bâtiment;10.0;""
327039;-0.01972222222222222;43.333333333333336;"43°20'0.000""N 0°1'11.000""W";64398;ARTIGAOUS;"";64460;MONTANER;Pylône autostable;25.0;HIVORY
327653;2.8994444444444447;43.04638888888889;"43°2'47.000""N 2°53'58.000""E";11295;"";CHATEAU DE LASTOURS;11490;PORTEL DES CORBIERES;Bâtiment;10.0;Société Privée
328357;0.9319444444444444;44.159444444444446;"44°9'34.000""N 0°55'55.000""E";82065;GRAND ROGER;"PRÉS D74CHATEAU D'EAU";82400;GASQUES;"Château d'eau - réservoir";30.0;"Syndicat des eaux, Adduction"
328744;3.6083333333333334;43.50277777777778;"43°30'10.000""N 3°36'30.000""E";34341;CHEM DE BALOUSSIEYRE;"";34560;VILLEVEYRAC;Pylône autostable;8.0;ORANGE Services Fixes
329049;0.07638888888888888;44.11888888888889;"44°7'8.000""N 0°4'35.000""E";40015;RAME;"";40310;ARX;Pylône autostable;40.0;HIVORY
329051;0.07138888888888889;44.06361111111111;"44°3'49.000""N 0°4'17.000""E";40242;GUICHEN;LOUSTANAU;40310;RIMBEZ ET BAUDIETS;Pylône autostable;40.0;HIVORY
329993;3.957222222222222;43.58;"43°34'48.000""N 3°57'26.000""E";34154;"";AEROPORT MONTPELLIER MEDITERRANE;34280;MAUGUIO;Bâtiment;10.0;""
330094;2.288333333333333;43.2375;"43°14'15.000""N 2°17'18.000""E";11069;"L'ABEILLE";"ECLUSE VNF D'HERMINIS";11000;CARCASSONNE;Bâtiment;6.0;"Commune, communauté de commune"
331137;2.4405555555555556;43.3875;"43°23'15.000""N 2°26'26.000""E";11297;LA BRAQUETTE;PARC EOLIEN;11380;PRADELLES CABARDES;Mât;9.0;Société Privée
331188;2.1691666666666665;43.92722222222222;"43°55'38.000""N 2°10'9.000""E";81004;TRIOBÉOURÉS;141 R DE JARLARD;81000;ALBI;Pylône tubulaire;27.0;TOTEM
331420;2.542222222222222;43.20333333333333;"43°12'12.000""N 2°32'32.000""E";11220;LE FORT;TOUR DU TÉLÉGRAPHE CHAPPE;11800;MARSEILLETTE;Monument historique;85.0;"Commune, communauté de commune"
331542;3.1597222222222223;43.16;"43°9'36.000""N 3°9'35.000""E";11262;LA FALAISE;CAT LA CLAPE CHEM DE LA FALAISE;11100;NARBONNE;Bâtiment;3.0;Conseil Départemental
332796;3.8694444444444445;43.61361111111111;"43°36'49.000""N 3°52'10.000""E";34172;"";9 R PAUL MARTIN;34080;MONTPELLIER;Immeuble;15.2;"Copropriété, Syndic, SCI"
333599;0.20083333333333334;44.09111111111111;"44°5'28.000""N 0°12'3.000""E";47221;LAS CLOTTES;"";47170;REAUP LISSE;Pylône autostable;40.0;HIVORY
333601;0.1627777777777778;44.045833333333334;"44°2'45.000""N 0°9'46.000""E";47302;CABALÉ;RÉSERVOIR DE LOULIÉ;47170;SOS;"Château d'eau - réservoir";39.2;"Syndicat des eaux, Adduction"
